totaldebt_invcap_sub_leverage_ratio,rect_turn_sub_asset_liabilities,leverage_ratio_sub_debt_ratio,asset_liabilities_sub_debt_ratio,capitalization_ratio_sub_debt_ratio2,totaldebt_invcap_sub_debt_ratio2,roe_sub_roa,asset_turnover_sub_roa,longtermdebt_invcap_sub_capitalization_ratio,label
-8.040000000000001,-0.92438774,8.528,0.19438773999999992,0.032,1.226,0.10300000000000001,0.06,0.0,0
-7.9,-0.9388784720000001,8.303,0.19787847200000008,0.07699999999999999,1.135,0.10300000000000001,0.05499999999999999,0.0,0
-7.882999999999999,-0.9534067179999999,8.408999999999999,0.20540671799999988,0.08200000000000002,1.238,0.10799999999999998,0.05499999999999999,0.0,0
-8.422,-0.924500322,9.346,0.183500322,-0.073,1.652,0.119,0.059,0.0,0
-8.189,-0.935423813,8.525,0.197423813,0.059,1.089,0.121,0.055,0.0,0
-9.695,-0.9388593980000001,9.905999999999999,0.17985939800000006,0.317,0.9299999999999999,0.134,0.046,0.0,0
-9.625,-0.9366701539999999,9.858,0.17567015399999986,0.31,0.9489999999999998,0.144,0.042,0.0,0
-10.256,-0.943628656,10.424,0.169628656,0.31399999999999995,0.9159999999999999,0.144,0.040999999999999995,0.0,0
-10.616000000000001,-0.9523349449999999,10.802000000000001,0.1653349449999999,0.28,0.954,0.127,0.04000000000000001,0.0,0
-11.081999999999999,-0.9453337999999999,11.665,0.15133379999999985,0.15,1.3479999999999999,0.131,0.047999999999999994,0.0,0
-13.138,-0.9344196570000001,13.107000000000001,0.14141965700000003,0.16399999999999998,0.8240000000000001,0.091,0.057,0.0,0
-14.901,-0.932004728,15.453000000000001,0.12100472800000006,0.36200000000000004,1.302,0.10900000000000001,0.049999999999999996,0.0,0
-11.018,-0.9501221860000001,11.563,0.15212218600000005,0.29100000000000004,1.245,0.071,0.05,0.0,0
-8.899,-0.9608271270000001,8.697999999999999,0.17482712700000003,0.306,0.59,0.022,0.051000000000000004,0.0,0
-9.234,-0.998196303,8.941,0.1961963029999999,0.30000000000000004,0.521,0.063,0.038000000000000006,0.0,0
-9.709,-1.002171983,9.381,0.18617198299999993,0.27799999999999997,0.502,0.071,0.037000000000000005,0.0,0
-10.322,-1.001413168,9.902999999999999,0.17541316799999995,0.287,0.431,0.06799999999999999,0.034,0.0,0
-12.911,-0.901834805,12.433,0.144834805,0.048,0.41800000000000004,0.194,0.088,0.0,0
-13.023,-0.9102682139999999,12.533999999999999,0.1432682139999999,0.157,0.404,0.182,0.08299999999999999,0.0,0
-11.379,-0.9510088449999999,10.969999999999999,0.1610088449999999,0.20600000000000002,0.459,0.146,0.066,0.0,0
-11.677,-0.949247733,11.249,0.16024773299999995,0.263,0.441,0.15,0.07,0.0,0
-11.825999999999999,-0.9227048529999999,11.489999999999998,0.15470485299999992,0.275,0.522,0.18,0.083,0.0,0
-11.802,-0.9313929189999999,11.328,0.15539291899999985,0.203,0.406,-0.018000000000000002,0.096,0.0,0
-13.139000000000001,-0.928199501,12.673,0.140199501,0.093,0.42900000000000005,0.05399999999999999,0.079,0.0,0
-11.513,-0.94134056,10.889999999999999,0.15434055999999996,0.031,0.27399999999999997,0.07900000000000001,0.062000000000000006,0.0,0
-10.454,-0.947810893,9.864,0.17581089299999997,0.067,0.29400000000000004,0.10500000000000001,0.05500000000000001,0.0,0
-10.417,-0.9642120470000001,10.189,0.17721204700000004,0.264,0.601,0.023000000000000003,0.048,0.0,0
-10.421000000000001,-0.955698769,10.159,0.16869876899999992,0.31200000000000006,0.5640000000000001,0.135,0.051000000000000004,0.0,0
-13.752,-0.919088342,13.333,0.13508834199999997,0.143,0.47500000000000003,0.129,0.05399999999999999,0.0,0
-14.076,-0.9193451260000001,13.696,0.13234512600000004,0.12300000000000001,0.513,0.135,0.05399999999999999,0.0,0
-13.472,-0.90707517,13.11,0.13607517000000002,0.102,0.5269999999999999,0.137,0.06599999999999999,0.0,0
-13.275,-0.878708874,13.016,0.13870887399999998,0.07800000000000001,0.622,0.12399999999999999,0.078,-0.0010000000000000009,0
-13.4,-0.819533009,13.4,0.13453300899999998,0.04899999999999999,0.8640000000000001,0.14400000000000002,0.096,-0.001999999999999988,0
-13.668,-0.7985237239999999,13.813,0.1305237239999999,0.03900000000000001,1.004,0.136,0.104,0.0,0
-13.897,-0.802068227,13.644,0.13106822699999998,0.06799999999999999,0.633,0.138,0.095,0.0,0
-13.775,-0.816135472,13.606,0.13213547199999998,0.07400000000000001,0.71,0.133,0.095,0.0,0
-13.35,-0.8387602949999999,13.07,0.13776029499999987,0.068,0.604,0.14200000000000002,0.091,0.0,0
-12.411999999999999,-0.855594881,12.216,0.14259488099999995,-0.009000000000000001,0.6789999999999999,0.14400000000000002,0.08399999999999999,0.0,0
-11.505,-0.876681381,11.302000000000001,0.15168138100000006,-0.038000000000000006,0.6649999999999999,0.146,0.077,0.0,0
-12.491,-0.8914602970000001,12.33,0.14746029699999996,0.068,0.7070000000000001,0.097,0.079,0.0,0
-12.338000000000001,-0.8763583239999999,12.247,0.14435832399999993,0.07699999999999999,0.7689999999999999,0.08,0.08499999999999999,0.0,0
-13.163,-0.8703497930000001,13.25,0.14034979300000006,0.06599999999999999,0.942,-0.003,0.092,0.0,0
-13.809,-0.8613774790000001,13.855,0.12937747899999996,0.072,0.91,0.028,0.079,0.0,0
-13.360000000000001,-0.86852288,13.267000000000001,0.1345228799999999,0.07300000000000001,0.7769999999999999,0.069,0.07100000000000001,0.0,0
-12.305,-0.948446235,12.045,0.164446235,-0.015,0.612,0.119,0.042,0.0,0
-11.934999999999999,-0.9379281209999999,11.857999999999999,0.16792812099999987,0.102,0.771,0.088,0.056999999999999995,0.006000000000000005,0
-11.606,-0.9300939669999999,11.314,0.1670939669999999,0.17,0.567,0.029,0.062,-0.0030000000000000027,0
-11.355,-0.9223511280000001,10.906,0.16435112800000007,0.173,0.424,0.042,0.06,-0.0020000000000000018,0
-12.271,-0.911772749,11.966,0.15077274900000004,0.153,0.566,0.05,0.06,0.0,0
-13.269,-0.907191309,13.003,0.140191309,0.153,0.611,0.08099999999999999,0.059,0.0,0
-13.338000000000001,-0.8983409840000001,13.047,0.13734098399999994,0.138,0.589,0.11200000000000002,0.067,0.0,0
-14.113000000000001,-0.8649735000000001,14.023000000000001,0.13197349999999997,0.10500000000000001,0.7829999999999999,0.135,0.077,0.0,0
-14.346,-0.8312273619999999,14.392,0.12622736199999995,0.08800000000000001,0.913,0.132,0.096,0.0,0
-14.46,-0.819069627,14.87,0.12206962700000001,0.086,1.252,0.138,0.10099999999999999,0.0,0
-14.761000000000001,-0.8359759620000001,15.184000000000001,0.12297596200000016,0.09,1.267,0.125,0.086,0.0,0
-14.012,-0.8439958750000001,14.464,0.12099587500000009,0.075,1.288,0.203,0.088,0.0,0
-13.684999999999999,-0.8778621529999999,14.116999999999999,0.12486215300000003,0.05299999999999999,1.2690000000000001,0.147,0.08499999999999999,0.0,0
-14.192,-0.8928001229999999,14.804,0.11880012299999998,0.096,1.4340000000000002,0.16,0.07600000000000001,0.0,0
-14.151,-0.9161551319999999,14.497,0.12215513199999994,0.10400000000000001,1.1869999999999998,0.14600000000000002,0.07400000000000001,0.0,0
-13.547,-0.9175988329999999,13.724,0.12959883299999986,0.131,1.022,0.151,0.07699999999999999,0.0,0
-12.82,-0.908881562,12.993,0.135881562,0.10700000000000001,1.014,0.148,0.084,0.0,0
-12.149000000000001,-0.9111441499999999,12.495000000000001,0.1411441499999999,0.074,1.1689999999999998,0.139,0.082,0.0,0
-11.664,-0.9140943199999999,11.937,0.1460943199999999,0.06200000000000001,1.097,0.127,0.075,0.0,0
-11.205,-0.931538487,11.386999999999999,0.15453848699999995,0.057999999999999996,1.008,0.129,0.063,0.0,0
-11.096,-0.9486448380000001,11.475999999999999,0.15464483800000006,0.057999999999999996,1.1869999999999998,0.13,0.052000000000000005,0.0,0
-9.495000000000001,-0.9742445580000001,9.746,0.18324455800000006,0.07700000000000001,1.04,0.123,0.048,0.0,0
-8.982999999999999,-0.961969199,9.457999999999998,0.17596919899999997,0.047000000000000014,1.234,0.122,0.05500000000000001,0.0,0
-8.334,-0.975170853,8.634,0.19617085299999992,0.062,1.0610000000000002,0.11000000000000001,0.054000000000000006,0.0,0
-8.52,-0.9805462210000001,9.042,0.19354622100000007,0.124,1.24,0.10500000000000001,0.054000000000000006,0.0,0
-8.404,-0.9345046839999999,8.933,0.19050468399999987,0.19599999999999998,1.206,0.142,0.07400000000000001,0.0,0
-8.891,-0.9772292039999999,9.533,0.18322920399999987,0.18499999999999997,1.3219999999999998,0.11099999999999999,0.051000000000000004,0.0,0
-10.674999999999999,-0.9669028270000001,11.129,0.16390282700000003,0.29000000000000004,1.166,0.131,0.05700000000000001,0.0,0
-10.495999999999999,-0.960494359,10.873999999999999,0.16449435899999998,0.34199999999999997,1.052,0.145,0.05700000000000001,0.0,0
-10.252,-0.9787345369999999,10.484,0.16773453699999985,0.357,0.933,0.128,0.04300000000000001,0.0,0
-11.225999999999999,-0.985785366,11.587,0.15478536599999992,0.353,1.061,0.125,0.033,0.0,0
-10.610999999999999,-0.9941345220000001,10.74,0.163134522,0.405,0.8270000000000001,0.123,0.031000000000000003,0.0,0
-8.231,-1.014888131,8.258000000000001,0.20988813099999992,0.355,0.7190000000000001,0.10300000000000001,0.034,0.0,0
-8.417,-0.9957147169999999,8.415,0.20071471699999988,0.331,0.7230000000000001,0.1,0.045000000000000005,0.0,0
-8.325,-0.991531841,8.294,0.206531841,0.34900000000000003,0.6890000000000001,0.096,0.05,0.0,0
-7.976999999999999,-1.007765477,7.9239999999999995,0.21376547700000004,0.35900000000000004,0.653,0.047,0.05299999999999999,0.0,0
-6.343,-1.044261642,6.135,0.259261642,0.32499999999999996,0.504,-0.10200000000000001,0.055,-0.0010000000000000009,0
-5.986,-1.059587209,5.71,0.281587209,0.27599999999999997,0.45899999999999996,-0.024,0.047,-0.0019999999999999463,0
-6.787,-1.066463618,6.504,0.2734636180000001,0.267,0.482,0.019,0.037000000000000005,0.0,0
-7.050000000000001,-1.035977652,6.8500000000000005,0.242977652,0.23199999999999998,0.5630000000000001,0.054000000000000006,0.033,-0.0020000000000000018,0
-6.6530000000000005,-1.0636453689999998,6.312,0.2596453689999999,0.217,0.44200000000000006,0.039,0.026999999999999996,0.0,0
-6.647,-1.072182525,6.395,0.26018252500000005,0.238,0.509,0.063,0.024,0.0,0
-6.622,-1.07248857,6.248,0.2604885699999999,0.225,0.41300000000000003,0.061000000000000006,0.022,0.0,0
-6.7490000000000006,-1.0750227030000001,6.314,0.2620227030000001,0.21599999999999997,0.366,0.061000000000000006,0.022,0.0,0
-7.149,-1.063301175,6.742999999999999,0.24630117500000004,0.22599999999999998,0.39799999999999996,0.066,0.023,-0.0010000000000000009,0
-7.029999999999999,-1.06911995,6.625,0.25711995,0.236,0.39499999999999996,0.10400000000000001,0.024,-0.0010000000000000009,0
-7.125,-1.053945619,6.876,0.241945619,0.296,0.51,0.09,0.027999999999999997,-0.0010000000000000009,0
-13.216,-0.9519742750000001,14.239999999999998,0.13897427500000004,0.065,1.81,0.093,0.047,0.0,0
-13.11,-0.9173763460000001,13.781,0.13137634600000003,0.14300000000000002,1.467,0.11,0.055999999999999994,0.012999999999999956,0
-12.743,-0.9183183930000001,13.102,0.13431839300000004,0.185,1.167,0.095,0.055999999999999994,0.0,0
-12.465,-0.9373353929999999,12.640999999999998,0.14133539299999986,0.21700000000000003,0.994,0.09899999999999999,0.051000000000000004,0.0,0
-12.621,-0.9247996,12.896,0.13079960000000002,0.21400000000000002,1.085,0.104,0.05099999999999999,0.0,0
-13.06,-0.9235452999999999,13.369,0.13254529999999987,0.179,1.129,0.123,0.055,0.0,0
-12.482,-0.910047829,13.012,0.138047829,0.123,1.332,0.11700000000000002,0.069,0.0,0
-12.554,-0.8679472160000001,13.398,0.13294721600000003,0.07300000000000001,1.63,0.127,0.08299999999999999,0.0,0
-12.501000000000001,-0.821656808,13.375,0.1306568079999999,0.087,1.653,0.148,0.10200000000000001,0.0,0
-13.489,-0.8386948970000001,14.326,0.12569489700000014,0.147,1.619,0.14500000000000002,0.10400000000000001,0.0,0
-14.092,-0.892603563,14.51,0.12460356300000008,0.191,1.237,0.115,0.089,0.0,0
-13.873999999999999,-0.899669279,14.277999999999999,0.12666927900000013,0.16300000000000003,1.227,0.10099999999999999,0.095,0.0,0
-14.133,-0.9162924309999999,14.312999999999999,0.12629243099999998,0.161,1.026,0.073,0.093,0.0,0
-16.325,-0.9281352780000001,16.483999999999998,0.11713527800000012,0.183,1.023,-0.276,0.10500000000000001,0.0,0
-20.404,-0.9138949169999999,20.61,0.08889491699999996,0.242,1.0859999999999999,-0.126,0.085,0.0,0
-14.622000000000002,-0.9188416519999999,15.784000000000002,0.12284165199999997,-0.07,1.98,0.14100000000000001,0.05399999999999999,0.0,0
-15.355999999999998,-0.915760281,16.072,0.11176028100000002,0.049,1.551,0.14600000000000002,0.048,0.0,0
-15.648,-0.9229928119999999,16.264,0.110992812,0.03900000000000001,1.4609999999999999,0.138,0.047,0.0,0
-16.029,-0.91292474,16.701999999999998,0.10792474000000007,0.01999999999999999,1.521,0.154,0.05299999999999999,0.0,0
-15.047,-0.893816288,16.335,0.1118162880000001,-0.037000000000000005,2.097,0.158,0.06799999999999999,0.0,0
-15.133000000000001,-0.866510771,16.465,0.11051077099999995,-0.048000000000000015,2.143,0.17400000000000002,0.08,0.0,0
-15.137,-0.8277869200000001,16.87,0.10678692000000012,-0.065,2.523,0.198,0.099,0.0,0
-15.422999999999998,-0.839649037,17.915,0.10164903700000005,0.291,3.2640000000000002,0.196,0.097,0.393,0
-14.448,-0.887273843,16.884,0.10327384300000009,0.315,3.198,0.17900000000000002,0.076,0.47,0
-13.003,-0.8931406809999999,15.986,0.11114068099999996,0.29000000000000004,3.702,0.15799999999999997,0.08499999999999999,0.5199999999999999,0
-12.85,-0.90870148,14.826,0.11970148000000003,0.327,2.734,0.096,0.08800000000000001,0.482,0
-12.408,-0.927447066,14.181999999999999,0.1244470660000001,0.309,2.52,0.006,0.08499999999999999,0.379,0
-13.703,-0.9403300659999999,14.605,0.12433006599999996,0.22499999999999998,1.6520000000000001,0.013000000000000001,0.078,0.0,0
-15.028000000000002,-0.935288223,15.132000000000001,0.140288223,0.23800000000000002,0.944,0.11,0.06599999999999999,0.0,0
-14.858999999999998,-0.9242955289999999,15.522999999999998,0.12429552899999996,0.252,1.467,0.039999999999999994,0.07200000000000001,0.03699999999999998,0
-14.671000000000001,-0.9256010960000001,15.39,0.11860109600000013,0.18800000000000003,1.5170000000000001,0.048,0.063,0.0,0
-14.555,-0.9302918520000001,15.346,0.11729185200000014,0.162,1.5890000000000002,0.069,0.06,0.0,0
-15.481000000000002,-0.925443357,15.859000000000002,0.11444335700000008,0.266,1.201,0.071,0.063,0.0,0
-14.856000000000002,-0.9019164390000001,15.292000000000002,0.11691643900000015,0.238,1.2519999999999998,0.094,0.075,0.0,0
-14.854999999999999,-0.8653855930000001,15.664,0.11438559300000006,0.18600000000000003,1.602,0.106,0.091,0.0,0
-13.799999999999999,-0.8284882610000001,14.584,0.1224882610000001,0.159,1.572,0.11700000000000002,0.10700000000000001,0.0,0
-12.946,-0.825369357,13.875,0.12636935699999996,0.07700000000000001,1.713,0.131,0.10700000000000001,0.0,0
-13.721,-0.857500717,14.448,0.128500717,0.07400000000000001,1.539,0.137,0.089,0.0,0
-13.886000000000001,-0.8551117149999999,14.295,0.12611171499999996,0.09000000000000001,1.244,0.14400000000000002,0.097,0.0,0
-14.009,-0.8851170559999999,14.189,0.126117056,0.09099999999999998,1.034,0.148,0.088,0.0,0
-13.312999999999999,-0.904592187,13.520999999999999,0.13059218699999997,0.057999999999999996,1.056,0.14700000000000002,0.07899999999999999,0.0,0
-8.152000000000001,-0.938214946,8.254000000000001,0.207214946,-0.021000000000000005,0.896,0.129,0.066,0.0,0
-8.507,-0.9279685010000001,8.712,0.19796850099999996,-0.033,0.997,0.121,0.07400000000000001,0.0,0
-8.576999999999998,-0.897034012,9.393999999999998,0.18503401199999991,-0.07100000000000001,1.56,0.099,0.094,0.0,0
-8.004,-0.902191479,8.676,0.2021914789999999,-0.08600000000000001,1.416,0.129,0.08099999999999999,0.0,0
-8.562000000000001,-0.8766048340000001,9.796,0.17360483400000004,-0.131,1.953,0.136,0.087,0.0,0
-9.841000000000001,-0.8864372109999998,10.556000000000001,0.16743721099999986,-0.03399999999999999,1.487,0.132,0.08499999999999999,0.0,0
-11.277999999999999,-0.8616979210000001,11.658,0.142697921,0.41600000000000004,1.204,0.159,0.095,0.498,0
-11.637,-0.9218093620000001,12.017,0.15280936200000006,0.46699999999999997,1.209,0.11500000000000002,0.07899999999999999,0.6710000000000002,0
-12.0,-0.9282750369999999,12.304,0.1492750369999999,0.54,1.134,0.126,0.07500000000000001,0.9069999999999999,0
-13.935999999999998,-0.910914927,16.049,0.12091492700000006,0.447,2.877,-0.311,0.11399999999999999,0.9590000000000001,0
-29.296,-0.813835705,29.891,0.06483570500000002,0.498,1.195,-0.05,0.099,0.0,0
-29.347,-0.8361312349999999,29.652,0.06513123499999995,0.588,1.021,-0.177,0.099,0.0,0
-36.665,-0.9775720119999999,37.257,0.051572011999999945,0.5509999999999999,1.24,-0.294,0.026,0.0,0
-11.136,-0.909512267,10.519,0.1875122669999999,-0.021,0.27799999999999997,0.09,0.082,0.0,0
-13.002,-0.8726292070000001,12.412,0.14462920700000004,0.037,0.316,0.09,0.092,0.0030000000000000027,0
-12.842,-0.8805720209999999,12.266,0.14357202099999988,0.11699999999999999,0.32899999999999996,0.107,0.087,0.02200000000000002,0
-11.605,-0.8897995570000001,11.047,0.15079955700000003,0.1,0.33299999999999996,0.10400000000000001,0.07700000000000001,0.0,0
-11.266,-0.926797621,10.969,0.16179762099999995,0.056,0.571,0.101,0.068,0.0,0
-11.274,-0.9234703479999999,11.133,0.15947034799999993,0.024999999999999994,0.716,0.089,0.069,0.0,0
-12.843,-0.9105086939999999,14.293999999999999,0.12650869399999998,-0.08700000000000001,2.23,0.033,0.064,0.0,0
-11.889000000000001,-0.8827840599999999,13.582,0.12778405999999987,-0.048000000000000015,2.429,0.05399999999999999,0.071,0.0,0
-11.831,-0.839558816,13.637,0.12955881599999997,-0.043999999999999984,2.531,0.08399999999999999,0.08399999999999999,0.0,0
-12.077,-0.785380618,13.552999999999999,0.1333806179999999,-0.028999999999999998,2.227,0.074,0.102,0.0,0
-12.597999999999999,-0.7405607379999999,14.873999999999999,0.125560738,0.08000000000000002,3.016,0.10200000000000001,0.10300000000000001,0.09099999999999997,0
-15.079,-0.791094773,17.735,0.11209477300000004,0.174,3.408,0.021,0.097,0.17800000000000005,0
-16.865000000000002,-0.7287333680000001,18.248,0.1057333680000001,0.183,2.2070000000000003,-0.101,0.11900000000000001,0.10199999999999998,0
-22.511,-0.73769134,23.876,0.07969134,0.317,2.209,-0.036000000000000004,0.10099999999999999,0.15799999999999997,0
-13.297,-0.741251229,14.133,0.10425122899999995,0.124,1.647,0.11499999999999999,0.10400000000000001,0.04099999999999998,0
-9.210999999999999,-0.885802464,9.706,0.17580246399999988,-0.0030000000000000027,1.287,0.07300000000000001,0.085,0.016000000000000014,0
-10.632000000000001,-0.8914769790000001,11.465,0.16247697900000002,0.088,1.62,0.032,0.09,0.05200000000000002,0
-12.395000000000001,-0.8635959420000001,12.807,0.14359594200000003,0.14900000000000002,1.234,-0.033,0.098,0.02899999999999997,0
-14.141,-0.8620942680000001,14.317,0.12609426800000012,0.18900000000000003,1.026,-0.02,0.09,0.020999999999999963,0
-13.825999999999999,-0.8620538799999999,13.901,0.12605387999999995,0.08900000000000001,0.935,0.084,0.08,0.0,0
-13.105,-0.8867569560000002,12.884,0.14475695600000005,0.059000000000000004,0.6569999999999999,0.11699999999999999,0.05399999999999999,0.0,0
-12.293000000000001,-0.888955573,12.036,0.14495557299999995,0.194,0.6060000000000001,0.162,0.049,0.0,0
-11.355,-0.910011071,11.142,0.1590110709999999,0.22899999999999998,0.632,0.16899999999999998,0.05499999999999999,0.0,0
-10.872,-0.926832649,10.469999999999999,0.15983264899999994,0.261,0.455,0.10500000000000001,0.062,0.0,0
-9.803,-0.873833874,9.459999999999999,0.18183387399999995,0.262,0.49399999999999994,0.16299999999999998,0.08800000000000001,0.0,0
-8.784999999999998,-0.8436306330000001,8.619,0.19263063300000005,0.33799999999999997,0.607,0.201,0.10899999999999999,0.0,0
-8.536999999999999,-0.9005081360000001,8.352,0.20550813600000006,0.333,0.586,0.098,0.08100000000000002,0.0,0
-9.015,-0.960946321,9.032,0.19494632099999998,0.16799999999999998,0.807,0.083,0.055999999999999994,0.0,0
-9.63,-0.9560073039999999,10.397,0.17200730399999986,0.13999999999999999,1.4749999999999999,0.11599999999999999,0.059,0.0,0
-8.86,-0.9598236800000001,9.266,0.18082368000000004,0.227,1.1079999999999999,0.11399999999999999,0.06,0.0,0
-8.212,-0.990551736,8.219,0.20655173599999999,0.28700000000000003,0.745,0.124,0.048,0.0,0
-8.465,-0.9913493609999999,8.526,0.2003493609999999,0.261,0.8049999999999999,0.133,0.041999999999999996,0.0,0
-8.445,-1.000279405,8.424,0.20327940499999997,0.28300000000000003,0.731,0.10800000000000001,0.041999999999999996,0.0,0
-15.331,-0.9492906190000001,15.406,0.13629061900000006,0.30100000000000005,0.9139999999999999,0.107,0.05399999999999999,-0.0050000000000000044,0
-14.072,-0.9272462850000001,15.363,0.13424628500000002,0.354,2.089,0.079,0.071,0.42000000000000004,0
-14.693999999999999,-0.9141289169999999,15.016,0.12212891699999995,0.271,1.138,0.09,0.06799999999999999,-0.0040000000000000036,0
-14.762,-0.925985345,14.873000000000001,0.12498534500000003,0.28200000000000003,0.948,0.097,0.062,-0.0040000000000000036,0
-14.856000000000002,-0.9226335050000001,15.463000000000001,0.11963350500000014,0.327,1.4469999999999998,0.128,0.059000000000000004,0.22400000000000003,0
-14.306,-0.92256419,15.013,0.12456419000000007,0.325,1.537,0.12,0.060000000000000005,0.24300000000000005,0
-14.77,-0.8937125419999999,15.537,0.11671254200000003,0.553,1.6019999999999999,0.135,0.07500000000000001,1.109,0
-14.157,-0.864098727,15.29,0.11909872700000013,0.59,1.9400000000000002,0.135,0.087,1.6179999999999999,0
-14.021999999999998,-0.8408789890000001,15.431999999999999,0.11887898900000016,0.5619999999999999,2.205,0.14,0.106,1.5339999999999998,0
-12.972000000000001,-0.8527341850000001,14.92,0.1177341850000001,0.5249999999999999,2.7049999999999996,0.132,0.108,1.565,0
-12.04,-0.88294688,13.565,0.12494687999999998,0.46299999999999997,2.29,0.091,0.096,0.978,0
-12.922,-0.8790929680000001,13.957,0.13009296800000003,0.496,1.842,0.12099999999999998,0.097,0.9680000000000001,0
-12.91,-0.876457761,13.793,0.12645776099999984,-0.047,1.694,0.129,0.094,0.0,0
-12.082,-0.871417552,12.804,0.13741755199999994,-0.019000000000000003,1.528,0.086,0.092,0.0,0
-11.84,-0.889980599,12.492,0.14198059900000004,0.015999999999999986,1.455,-0.031,0.092,0.0,0
-11.126999999999999,-0.8895229410000001,11.597999999999999,0.15352294099999997,0.02099999999999999,1.2770000000000001,0.032,0.086,0.0,0
-11.198,-0.874009066,11.635,0.15100906599999997,0.016,1.2469999999999999,0.022,0.092,0.0,0
-12.968,-0.8604344939999999,13.576,0.14043449399999985,0.013999999999999999,1.43,-0.185,0.1,0.0,0
-20.871000000000002,-0.826346776,22.112000000000002,0.08534677599999996,0.03799999999999999,2.0919999999999996,-0.533,0.11,0.0,0
-15.681999999999999,-0.9524827260000001,15.272999999999998,0.135482726,0.05299999999999999,0.493,0.136,0.044,0.0,0
-17.115,-0.9474471660000001,16.945999999999998,0.12244716600000016,0.269,0.712,0.15000000000000002,0.044,0.0,0
-19.672,-0.9457250840000001,19.798000000000002,0.10872508400000014,0.352,0.985,0.1,0.051000000000000004,0.0,0
-19.433,-0.9374075220000001,19.895,0.10840752200000014,0.27099999999999996,1.27,0.10300000000000001,0.061,-0.08799999999999997,0
-18.160999999999998,-0.9352299890000001,18.677,0.10522998900000013,0.27,1.3499999999999999,0.07200000000000001,0.063,0.0,0
-18.192999999999998,-0.9255046960000001,18.774,0.09950469600000011,0.252,1.416,0.079,0.059,0.0,0
-19.748,-0.9185898779999999,20.611,0.09158987799999996,0.23099999999999998,1.694,0.076,0.05800000000000001,0.0,0
-19.884,-0.917267602,21.195,0.08626760200000005,0.15299999999999997,2.13,0.101,0.06,0.0,0
-18.601,-0.911118237,20.468,0.0901182370000001,0.10699999999999998,2.6470000000000002,0.111,0.068,0.0,0
-18.305,-0.892023184,19.774,0.09202318400000009,0.144,2.263,0.109,0.079,0.0,0
-17.442,-0.8562653680000001,18.923000000000002,0.09626536800000007,0.11300000000000002,2.272,0.11800000000000001,0.091,0.0,0
-17.238,-0.839256271,18.789,0.097256271,0.10400000000000001,2.338,0.111,0.095,0.0,0
-17.471,-0.845805473,18.458,0.09580547300000009,0.08499999999999999,1.819,0.134,0.081,0.0,0
-15.447,-0.851037101,16.572999999999997,0.10903710099999997,0.45499999999999996,1.955,0.159,0.087,0.711,0
-14.400000000000002,-0.8337033950000001,15.434000000000001,0.11570339500000015,0.44499999999999995,1.858,0.21,0.1,0.677,0
-12.837,-0.8958237699999999,13.54,0.12482376999999989,0.44100000000000006,1.5319999999999998,0.154,0.07300000000000001,0.6609999999999999,0
-11.688,-0.9079025419999999,12.124,0.13890254199999985,0.399,1.264,0.161,0.07200000000000001,0.46199999999999997,0
-11.007,-0.93204897,11.649,0.15404896999999995,0.383,1.449,0.14400000000000002,0.07100000000000001,0.477,0
-10.959,-0.9233029119999999,11.573,0.1533029119999999,0.41000000000000003,1.423,0.138,0.07999999999999999,0.5579999999999999,0
-11.674,-0.9153387519999999,13.013,0.1423387519999999,0.45999999999999996,2.1159999999999997,0.03,0.091,0.9500000000000001,0
-13.554,-0.9142156370000001,14.017000000000001,0.13021563700000005,-0.013999999999999999,1.3039999999999998,-0.014,0.09000000000000001,0.0,0
-13.818,-0.9286035009999999,14.094,0.12660350099999995,-0.010999999999999996,1.133,0.03900000000000001,0.06799999999999999,0.0,0
-12.546,-0.942615344,12.498999999999999,0.14061534399999998,0.114,0.808,0.057,0.057,0.0,0
-11.731,-0.955491294,12.008999999999999,0.15049129399999994,0.06100000000000001,1.1019999999999999,0.097,0.048999999999999995,0.0,0
-11.109,-0.9370880039999999,11.111,0.1540880039999999,0.11699999999999999,0.8360000000000001,0.135,0.06,0.0,0
-10.341999999999999,-0.9348971169999999,10.266,0.17089711699999988,0.08600000000000001,0.759,0.129,0.062000000000000006,0.0,0
-9.661,-0.947902603,9.659,0.17890260299999994,0.19,0.799,0.146,0.057,0.0,0
-9.665000000000001,-0.9655150870000001,9.821000000000002,0.18051508700000007,0.318,0.8879999999999999,0.148,0.052000000000000005,0.0,0
-10.48,-0.9646157580000001,10.66,0.16861575800000006,0.381,0.882,0.14200000000000002,0.051000000000000004,0.0,0
-10.795,-0.9544558510000001,11.118,0.16045585100000004,0.36,1.008,0.146,0.05500000000000001,0.0,0
-9.901,-0.9542429290000001,10.287,0.17124292900000004,0.29000000000000004,1.088,0.14300000000000002,0.05800000000000001,0.0,0
-11.722999999999999,-0.9177911539999999,12.806,0.14079115399999986,-0.06799999999999999,1.866,0.11,0.045,0.0,0
-12.282,-0.930218457,13.511999999999999,0.134218457,-0.088,2.016,0.104,0.047,0.0,0
-11.337,-0.901100923,13.051,0.13710092299999999,-0.151,2.464,0.12,0.057,0.0,0
-11.604999999999999,-0.8337559139999999,13.853,0.12875591399999986,-0.18,2.978,0.136,0.063,0.0,0
-11.466000000000001,-0.764765135,13.781,0.13076513499999998,-0.161,3.0309999999999997,0.157,0.074,0.0,0
