leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,asset_liabilities_mul_leverage_ratio,capitalization_ratio_mul_leverage_ratio,longtermdebt_invcap_mul_leverage_ratio,cash_debt_mul_leverage_ratio,leverage_ratio_mul_asset_liabilities,asset_liabilities_mul_asset_liabilities,roe_mul_asset_liabilities,asset_turnover_mul_asset_liabilities,debt_ratio_mul_asset_liabilities,debt_ratio2_mul_asset_liabilities,roa_mul_asset_liabilities,capitalization_ratio_mul_asset_liabilities,longtermdebt_invcap_mul_asset_liabilities,cash_debt_mul_asset_liabilities,debt_ebitda_mul_asset_liabilities,leverage_ratio_mul_roe,asset_liabilities_mul_roe,debt_ratio_mul_roe,debt_ratio2_mul_roe,longtermdebt_invcap_mul_roe,rect_turn_mul_roe,leverage_ratio_mul_asset_turnover,asset_turnover_mul_asset_turnover,debt_ratio_mul_asset_turnover,debt_ratio2_mul_asset_turnover,roa_mul_asset_turnover,capitalization_ratio_mul_asset_turnover,longtermdebt_invcap_mul_asset_turnover,totaldebt_invcap_mul_asset_turnover,leverage_ratio_mul_debt_ratio,asset_liabilities_mul_debt_ratio,roe_mul_debt_ratio,asset_turnover_mul_debt_ratio,debt_ratio_mul_debt_ratio,debt_ratio2_mul_debt_ratio,capitalization_ratio_mul_debt_ratio,longtermdebt_invcap_mul_debt_ratio,totaldebt_invcap_mul_debt_ratio,cash_debt_mul_debt_ratio,debt_ebitda_mul_debt_ratio,rect_turn_mul_debt_ratio,asset_liabilities_mul_debt_ratio2,roe_mul_debt_ratio2,asset_turnover_mul_debt_ratio2,debt_ratio_mul_debt_ratio2,debt_ratio2_mul_debt_ratio2,capitalization_ratio_mul_debt_ratio2,totaldebt_invcap_mul_debt_ratio2,cash_debt_mul_debt_ratio2,debt_ebitda_mul_debt_ratio2,rect_turn_mul_debt_ratio2,leverage_ratio_mul_roa,asset_liabilities_mul_roa,roe_mul_roa,debt_ratio_mul_roa,debt_ratio2_mul_roa,capitalization_ratio_mul_roa,totaldebt_invcap_mul_roa,debt_ebitda_mul_roa,rect_turn_mul_roa,leverage_ratio_mul_capitalization_ratio,asset_liabilities_mul_capitalization_ratio,roe_mul_capitalization_ratio,asset_turnover_mul_capitalization_ratio,debt_ratio_mul_capitalization_ratio,roa_mul_capitalization_ratio,capitalization_ratio_mul_capitalization_ratio,longtermdebt_invcap_mul_capitalization_ratio,totaldebt_invcap_mul_capitalization_ratio,cash_debt_mul_capitalization_ratio,debt_ebitda_mul_capitalization_ratio,rect_turn_mul_capitalization_ratio,leverage_ratio_mul_longtermdebt_invcap,debt_ratio_mul_longtermdebt_invcap,debt_ratio2_mul_longtermdebt_invcap,capitalization_ratio_mul_longtermdebt_invcap,longtermdebt_invcap_mul_longtermdebt_invcap,totaldebt_invcap_mul_longtermdebt_invcap,cash_debt_mul_longtermdebt_invcap,rect_turn_mul_longtermdebt_invcap,asset_liabilities_mul_totaldebt_invcap,roe_mul_totaldebt_invcap,asset_turnover_mul_totaldebt_invcap,debt_ratio2_mul_totaldebt_invcap,totaldebt_invcap_mul_totaldebt_invcap,cash_debt_mul_totaldebt_invcap,debt_ebitda_mul_totaldebt_invcap,rect_turn_mul_totaldebt_invcap,roe_mul_cash_debt,asset_turnover_mul_cash_debt,capitalization_ratio_mul_cash_debt,longtermdebt_invcap_mul_cash_debt,cash_debt_mul_cash_debt,leverage_ratio_mul_debt_ebitda,asset_liabilities_mul_debt_ebitda,roe_mul_debt_ebitda,asset_turnover_mul_debt_ebitda,debt_ratio_mul_debt_ebitda,debt_ratio2_mul_debt_ebitda,roa_mul_debt_ebitda,capitalization_ratio_mul_debt_ebitda,longtermdebt_invcap_mul_debt_ebitda,totaldebt_invcap_mul_debt_ebitda,debt_ebitda_mul_debt_ebitda,rect_turn_mul_debt_ebitda,leverage_ratio_mul_rect_turn,asset_turnover_mul_rect_turn,debt_ratio_mul_rect_turn,roa_mul_rect_turn,capitalization_ratio_mul_rect_turn,longtermdebt_invcap_mul_rect_turn,totaldebt_invcap_mul_rect_turn,cash_debt_mul_rect_turn,rect_turn_mul_rect_turn
22.254,1.044935407,0.125,0.127,0.957,0.209,0.011,0.237,0.237,3.713,-0.1,20.946,0.174,23.253992547378004,5.274198,5.274198,-2.2254,23.253992547378004,1.091890004802256,0.130616925875,0.132706796689,1.000003184499,0.218391500063,0.011494289477,0.247649691459,0.247649691459,-0.10449354070000001,21.887217035022005,2.78175,0.130616925875,0.119625,0.026125,0.029625,0.02175,2.826258,0.016129,0.121539,0.026543,0.001397,0.030098999999999997,0.030098999999999997,0.471551,21.297078,1.000003184499,0.119625,0.121539,0.9158489999999999,0.200013,0.22680899999999998,0.22680899999999998,3.553341,-0.09570000000000001,20.045322000000002,0.16651799999999997,0.218391500063,0.026125,0.026543,0.200013,0.043681,0.049532999999999994,0.776017,-0.020900000000000002,4.377714,0.036365999999999996,0.244794,0.011494289477,0.001375,0.010526999999999998,0.002299,0.0026069999999999995,0.040843,0.230406,0.0019139999999999997,5.274198,0.247649691459,0.029625,0.030098999999999997,0.22680899999999998,0.0026069999999999995,0.056169,0.056169,0.879981,-0.0237,4.964202,0.041238,5.274198,0.22680899999999998,0.049532999999999994,0.056169,0.056169,0.879981,-0.0237,0.041238,3.8798451661910005,0.464125,0.471551,0.776017,13.786369,-0.3713,77.77249800000001,0.6460619999999999,-0.0125,-0.012700000000000001,-0.0237,-0.0237,0.010000000000000002,466.1322840000001,21.887217035022005,2.61825,2.660142,20.045322000000002,4.377714,0.230406,4.964202,4.964202,77.77249800000001,438.73491600000006,3.644604,3.8721959999999997,0.022098,0.16651799999999997,0.0019139999999999997,0.041238,0.041238,0.6460619999999999,-0.0174,0.030275999999999997
23.667,1.040235845,0.171,0.121,0.959,0.148,0.027,0.562,0.562,1.605,0.075,5.478,0.18,24.619261743615002,13.300854000000003,13.300854000000003,1.775025,24.619261743615002,1.082090613222864,0.17788032949500002,0.125868537245,0.9975861753549999,0.15395490505999998,0.028086367815,0.58461254489,0.58461254489,0.07801768837499999,5.6984119589099995,4.047057000000001,0.17788032949500002,0.163989,0.025308,0.09610200000000002,0.030780000000000002,2.8637070000000002,0.014641,0.11603899999999999,0.017908,0.003267,0.068002,0.068002,0.194205,22.696653,0.9975861753549999,0.163989,0.11603899999999999,0.919681,0.14193199999999997,0.538958,0.538958,1.5391949999999999,0.07192499999999999,5.2534019999999995,0.17262,0.15395490505999998,0.025308,0.017908,0.14193199999999997,0.021903999999999996,0.083176,0.23753999999999997,0.011099999999999999,0.8107439999999999,0.026639999999999997,0.639009,0.028086367815,0.0046170000000000004,0.025893,0.0039959999999999996,0.015174000000000002,0.043335,0.14790599999999998,0.00486,13.300854000000003,0.58461254489,0.09610200000000002,0.068002,0.538958,0.015174000000000002,0.31584400000000007,0.31584400000000007,0.9020100000000001,0.04215,3.0786360000000004,0.10116,13.300854000000003,0.538958,0.083176,0.31584400000000007,0.31584400000000007,0.9020100000000001,0.04215,0.10116,1.669578531225,0.274455,0.194205,0.23753999999999997,2.576025,0.120375,8.79219,0.2889,0.012825000000000001,0.009075,0.04215,0.04215,0.005625,129.647826,5.6984119589099995,0.9367380000000001,0.6628379999999999,5.2534019999999995,0.8107439999999999,0.14790599999999998,3.0786360000000004,3.0786360000000004,8.79219,30.008483999999996,0.9860399999999999,4.26006,0.021779999999999997,0.17262,0.00486,0.10116,0.10116,0.2889,0.0135,0.0324
19.143,1.043445274,0.237,0.113,0.95,0.168,0.033,0.576,0.576,1.438,-0.078,5.214,0.164,19.974672880182002,11.026368,11.026368,-1.493154,19.974672880182002,1.088778039832935,0.24729652993799997,0.117909315962,0.9912730102999999,0.17529880603200002,0.034433694042,0.6010244778239999,0.6010244778239999,-0.08138873137199999,5.440523658636001,4.536891,0.24729652993799997,0.22515,0.039816,0.136512,0.038868,2.1631590000000003,0.012769,0.10735,0.018984,0.003729,0.065088,0.065088,0.162494,18.18585,0.9912730102999999,0.22515,0.10735,0.9025,0.1596,0.5471999999999999,0.5471999999999999,1.3660999999999999,-0.0741,4.9533000000000005,0.1558,0.17529880603200002,0.039816,0.018984,0.1596,0.028224000000000003,0.09676799999999999,0.241584,-0.013104000000000001,0.8759520000000002,0.027552000000000004,0.631719,0.034433694042,0.007821,0.03135,0.005544,0.019008,0.047454,0.17206200000000002,0.005412,11.026368,0.6010244778239999,0.136512,0.065088,0.5471999999999999,0.019008,0.33177599999999996,0.33177599999999996,0.8282879999999999,-0.044927999999999996,3.003264,0.09446399999999999,11.026368,0.5471999999999999,0.09676799999999999,0.33177599999999996,0.33177599999999996,0.8282879999999999,-0.044927999999999996,0.09446399999999999,1.5004743040119999,0.340806,0.162494,0.241584,2.067844,-0.112164,7.497732,0.235832,-0.018486,-0.008814,-0.044927999999999996,-0.044927999999999996,0.006084,99.81160200000001,5.440523658636001,1.235718,0.5891820000000001,4.9533000000000005,0.8759520000000002,0.17206200000000002,3.003264,3.003264,7.497732,27.185796000000003,0.8550960000000001,3.1394520000000004,0.018532,0.1558,0.005412,0.09446399999999999,0.09446399999999999,0.235832,-0.012792000000000001,0.026896000000000003
14.811,1.064727208,0.146,0.099,0.937,0.117,0.035,0.572,0.572,0.789,0.237,3.353,0.144,15.769674677688002,8.471891999999999,8.471891999999999,3.510207,15.769674677688002,1.1336440274554755,0.15545017236800002,0.10540799359200001,0.9976493938960002,0.12457308333600002,0.03726545228000001,0.609023962976,0.609023962976,0.252340348296,3.5700303284240005,2.162406,0.15545017236800002,0.136802,0.017082,0.08351199999999999,0.021023999999999998,1.466289,0.009801,0.09276300000000001,0.011583000000000001,0.0034650000000000006,0.056628,0.056628,0.07811100000000001,13.877907,0.9976493938960002,0.136802,0.09276300000000001,0.8779690000000001,0.10962900000000002,0.535964,0.535964,0.7392930000000001,0.222069,3.1417610000000002,0.134928,0.12457308333600002,0.017082,0.011583000000000001,0.10962900000000002,0.013689000000000002,0.066924,0.092313,0.027729,0.39230100000000007,0.016848,0.5183850000000001,0.03726545228000001,0.00511,0.032795000000000005,0.0040950000000000005,0.02002,0.027615000000000004,0.11735500000000001,0.00504,8.471891999999999,0.609023962976,0.08351199999999999,0.056628,0.535964,0.02002,0.3271839999999999,0.3271839999999999,0.451308,0.135564,1.917916,0.08236799999999998,8.471891999999999,0.535964,0.066924,0.3271839999999999,0.3271839999999999,0.451308,0.135564,0.08236799999999998,0.8400697671120001,0.115194,0.07811100000000001,0.092313,0.6225210000000001,0.186993,2.6455170000000003,0.113616,0.034601999999999994,0.023463,0.135564,0.135564,0.056169,49.661283000000005,3.5700303284240005,0.489538,0.33194700000000005,3.1417610000000002,0.39230100000000007,0.11735500000000001,1.917916,1.917916,2.6455170000000003,11.242609000000002,0.482832,2.132784,0.014256,0.134928,0.00504,0.08236799999999998,0.08236799999999998,0.113616,0.034128,0.020735999999999997
19.09,1.062690686,0.101,0.09,0.95,0.162,0.029,0.604,0.604,1.289,-0.114,5.991,0.133,20.28676519574,11.53036,11.53036,-2.17626,20.28676519574,1.1293114941111506,0.10733175928600001,0.09564216174,1.0095561517,0.17215589113200003,0.030818029894000003,0.641865174344,0.641865174344,-0.12114673820400002,6.366579899826,1.92809,0.10733175928600001,0.09595000000000001,0.016362,0.061004,0.013433000000000002,1.7181,0.0081,0.08549999999999999,0.01458,0.00261,0.05436,0.05436,0.11600999999999999,18.1355,1.0095561517,0.09595000000000001,0.08549999999999999,0.9025,0.1539,0.5738,0.5738,1.2245499999999998,-0.1083,5.69145,0.12635,0.17215589113200003,0.016362,0.01458,0.1539,0.026244,0.097848,0.208818,-0.018468000000000002,0.970542,0.021546000000000003,0.55361,0.030818029894000003,0.002929,0.02755,0.004698000000000001,0.017516,0.037381,0.173739,0.003857,11.53036,0.641865174344,0.061004,0.05436,0.5738,0.017516,0.364816,0.364816,0.7785559999999999,-0.068856,3.6185639999999997,0.080332,11.53036,0.5738,0.097848,0.364816,0.364816,0.7785559999999999,-0.068856,0.080332,1.369808294254,0.130189,0.11600999999999999,0.208818,1.6615209999999998,-0.146946,7.722398999999999,0.171437,-0.011514000000000002,-0.01026,-0.068856,-0.068856,0.012996,114.36819,6.366579899826,0.605091,0.53919,5.69145,0.970542,0.173739,3.6185639999999997,3.6185639999999997,7.722398999999999,35.892081,0.796803,2.53897,0.01197,0.12635,0.003857,0.080332,0.080332,0.171437,-0.015162000000000002,0.017689000000000003
21.176,1.049153211,0.104,0.099,0.955,0.2,0.026,0.697,0.697,1.341,-0.076,7.794,0.143,22.216868396135997,14.759671999999998,14.759671999999998,-1.609376,22.216868396135997,1.1007224601516103,0.10911193394399998,0.103866167889,1.001941316505,0.2098306422,0.027277983485999996,0.7312597880669999,0.7312597880669999,-0.07973564403599999,8.177100126533999,2.202304,0.10911193394399998,0.09931999999999999,0.0208,0.072488,0.014871999999999998,2.096424,0.009801,0.094545,0.0198,0.002574,0.069003,0.069003,0.13275900000000002,20.223079999999996,1.001941316505,0.09931999999999999,0.094545,0.912025,0.191,0.665635,0.665635,1.2806549999999999,-0.07257999999999999,7.443269999999999,0.136565,0.2098306422,0.0208,0.0198,0.191,0.04000000000000001,0.1394,0.2682,-0.0152,1.5588,0.0286,0.550576,0.027277983485999996,0.002704,0.024829999999999998,0.0052,0.018122,0.034865999999999994,0.202644,0.0037179999999999995,14.759671999999998,0.7312597880669999,0.072488,0.069003,0.665635,0.018122,0.48580899999999994,0.48580899999999994,0.9346769999999999,-0.052972,5.432417999999999,0.09967099999999998,14.759671999999998,0.665635,0.1394,0.48580899999999994,0.48580899999999994,0.9346769999999999,-0.052972,0.09967099999999998,1.4069144559509998,0.13946399999999998,0.13275900000000002,0.2682,1.798281,-0.10191599999999999,10.451754,0.191763,-0.007904,-0.007524,-0.052972,-0.052972,0.005776,165.04574399999998,8.177100126533999,0.810576,0.771606,7.443269999999999,1.5588,0.202644,5.432417999999999,5.432417999999999,10.451754,60.746435999999996,1.114542,3.0281679999999995,0.014157,0.136565,0.0037179999999999995,0.09967099999999998,0.09967099999999998,0.191763,-0.010868,0.020448999999999995
21.691,1.04691133,0.135,0.105,0.956,0.181,0.028,0.738,0.738,1.079,0.064,6.754,0.137,22.70855365903,16.007958,16.007958,1.388224,22.70855365903,1.0960233328823688,0.14133302955,0.10992568964999999,1.0008472314799999,0.18949095072999997,0.02931351724,0.7726205615399999,0.7726205615399999,0.06700232512,7.070839122819999,2.9282850000000002,0.14133302955,0.12906,0.024435000000000002,0.09963000000000001,0.018495,2.277555,0.011024999999999998,0.10038,0.019004999999999998,0.00294,0.07748999999999999,0.07748999999999999,0.11329499999999999,20.736596,1.0008472314799999,0.12906,0.10038,0.913936,0.173036,0.7055279999999999,0.7055279999999999,1.0315239999999999,0.061183999999999995,6.456823999999999,0.130972,0.18949095072999997,0.024435000000000002,0.019004999999999998,0.173036,0.032761,0.133578,0.19529899999999997,0.011584,1.2224739999999998,0.024797,0.607348,0.02931351724,0.0037800000000000004,0.026768,0.005068,0.020664000000000002,0.030212,0.189112,0.0038360000000000004,16.007958,0.7726205615399999,0.09963000000000001,0.07748999999999999,0.7055279999999999,0.020664000000000002,0.544644,0.544644,0.796302,0.047232,4.984451999999999,0.101106,16.007958,0.7055279999999999,0.133578,0.544644,0.544644,0.796302,0.047232,0.101106,1.12961732507,0.14566500000000002,0.11329499999999999,0.19529899999999997,1.1642409999999999,0.06905599999999999,7.287565999999999,0.147823,0.00864,0.00672,0.047232,0.047232,0.004096,146.50101399999997,7.070839122819999,0.91179,0.70917,6.456823999999999,1.2224739999999998,0.189112,4.984451999999999,4.984451999999999,7.287565999999999,45.616516,0.9252980000000001,2.971667,0.014385,0.130972,0.0038360000000000004,0.101106,0.101106,0.147823,0.008768000000000001,0.018769000000000004
19.252,1.047938204,0.079,0.095,0.951,0.138,0.024,0.703,0.703,0.83,0.057,5.823,0.12,20.174906303408,13.534155999999998,13.534155999999998,1.097364,20.174906303408,1.0981744794027457,0.08278711811600001,0.09955412938000001,0.996589232004,0.14461547215200002,0.025150516896,0.736700557412,0.736700557412,0.059732477628000005,6.102144161892,1.520908,0.08278711811600001,0.075129,0.010902,0.055536999999999996,0.00948,1.82894,0.009025,0.090345,0.013110000000000002,0.00228,0.066785,0.066785,0.07885,18.308652,0.996589232004,0.075129,0.090345,0.9044009999999999,0.131238,0.668553,0.668553,0.78933,0.054207,5.537673,0.11411999999999999,0.14461547215200002,0.010902,0.013110000000000002,0.131238,0.019044000000000002,0.097014,0.11454,0.007866000000000001,0.8035740000000001,0.016560000000000002,0.46204799999999996,0.025150516896,0.0018960000000000001,0.022824,0.0033120000000000003,0.016871999999999998,0.01992,0.13975200000000002,0.0028799999999999997,13.534155999999998,0.736700557412,0.055536999999999996,0.066785,0.668553,0.016871999999999998,0.49420899999999995,0.49420899999999995,0.58349,0.040071,4.0935690000000005,0.08435999999999999,13.534155999999998,0.668553,0.097014,0.49420899999999995,0.49420899999999995,0.58349,0.040071,0.08435999999999999,0.86978870932,0.06557,0.07885,0.11454,0.6889,0.04731,4.83309,0.0996,0.004503,0.0054150000000000005,0.040071,0.040071,0.003249,112.104396,6.102144161892,0.460017,0.553185,5.537673,0.8035740000000001,0.13975200000000002,4.0935690000000005,4.0935690000000005,4.83309,33.907329000000004,0.69876,2.31024,0.0114,0.11411999999999999,0.0028799999999999997,0.08435999999999999,0.08435999999999999,0.0996,0.00684,0.0144
16.397,1.059600945,0.077,0.081,0.943,0.078,0.026,0.457,0.457,0.741,-0.014,3.015,0.099,17.374276695164998,7.493429,7.493429,-0.22955799999999998,17.374276695164998,1.122754162644893,0.081589272765,0.085827676545,0.9992036911349998,0.08264887370999999,0.027549624569999997,0.48423763186499996,0.48423763186499996,-0.01483441323,3.1946968491749996,1.2625689999999998,0.081589272765,0.072611,0.006006,0.035189,0.0076230000000000004,1.3281569999999998,0.006561,0.07638299999999999,0.006318,0.002106,0.037017,0.037017,0.060021,15.462370999999997,0.9992036911349998,0.072611,0.07638299999999999,0.889249,0.073554,0.430951,0.430951,0.6987629999999999,-0.013202,2.843145,0.093357,0.08264887370999999,0.006006,0.006318,0.073554,0.006084,0.035646000000000004,0.057798,-0.001092,0.23517000000000002,0.0077220000000000006,0.4263219999999999,0.027549624569999997,0.002002,0.024517999999999998,0.002028,0.011882,0.019266,0.07839,0.002574,7.493429,0.48423763186499996,0.035189,0.037017,0.430951,0.011882,0.208849,0.208849,0.338637,-0.006398,1.377855,0.045243000000000005,7.493429,0.430951,0.035646000000000004,0.208849,0.208849,0.338637,-0.006398,0.045243000000000005,0.785164300245,0.057057,0.060021,0.057798,0.549081,-0.010374,2.234115,0.07335900000000001,-0.001078,-0.001134,-0.006398,-0.006398,0.00019600000000000002,49.436955,3.1946968491749996,0.232155,0.24421500000000002,2.843145,0.23517000000000002,0.07839,1.377855,1.377855,2.234115,9.090225,0.298485,1.623303,0.008019,0.093357,0.002574,0.045243000000000005,0.045243000000000005,0.07335900000000001,-0.001386,0.009801
16.513,1.060482612,-0.062,0.064,0.943,0.129,0.017,0.558,0.558,0.995,-0.013,7.868,0.08,17.511749371956,9.214254000000002,9.214254000000002,-0.214669,17.511749371956,1.1246233703543425,-0.06574992194399999,0.067870887168,1.000035103116,0.136802256948,0.018028204404,0.591749297496,0.591749297496,-0.013786273955999998,8.343877191216,-1.023806,-0.06574992194399999,-0.058466,-0.007998,-0.034596,-0.00496,1.0568320000000002,0.004096,0.060351999999999996,0.008256000000000001,0.0010880000000000002,0.035712,0.035712,0.06368,15.571759,1.000035103116,-0.058466,0.060351999999999996,0.889249,0.12164699999999999,0.526194,0.526194,0.9382849999999999,-0.012258999999999999,7.419524,0.07544,0.136802256948,-0.007998,0.008256000000000001,0.12164699999999999,0.016641,0.071982,0.128355,-0.0016769999999999999,1.014972,0.010320000000000001,0.28072100000000005,0.018028204404,-0.001054,0.016031,0.002193,0.009486000000000001,0.016915,0.133756,0.00136,9.214254000000002,0.591749297496,-0.034596,0.035712,0.526194,0.009486000000000001,0.3113640000000001,0.3113640000000001,0.5552100000000001,-0.007254,4.390344000000001,0.044640000000000006,9.214254000000002,0.526194,0.071982,0.3113640000000001,0.3113640000000001,0.5552100000000001,-0.007254,0.044640000000000006,1.05518019894,-0.06169,0.06368,0.128355,0.990025,-0.012934999999999999,7.82866,0.0796,0.000806,-0.000832,-0.007254,-0.007254,0.000169,129.92428400000003,8.343877191216,-0.487816,0.503552,7.419524,1.014972,0.133756,4.390344000000001,4.390344000000001,7.82866,61.905424000000004,0.62944,1.3210400000000002,0.00512,0.07544,0.00136,0.044640000000000006,0.044640000000000006,0.0796,-0.00104,0.0064
16.485,1.061537243,0.084,0.062,0.943,0.18,0.027,0.611,0.611,1.226,-0.023,6.923,0.09,17.499441450855002,10.072334999999999,10.072334999999999,-0.37915499999999996,17.499441450855002,1.1268613182760412,0.08916912841200002,0.065815309066,1.001029620149,0.19107670374000002,0.028661505561,0.648599255473,0.648599255473,-0.024415356589,7.349022333289001,1.38474,0.08916912841200002,0.079212,0.01512,0.051324,0.00756,1.02207,0.0038439999999999998,0.058466,0.01116,0.001674,0.037882,0.037882,0.076012,15.545354999999999,1.001029620149,0.079212,0.058466,0.889249,0.16973999999999997,0.5761729999999999,0.5761729999999999,1.156118,-0.021689,6.528389,0.08486999999999999,0.19107670374000002,0.01512,0.01116,0.16973999999999997,0.0324,0.10998,0.22068,-0.00414,1.24614,0.0162,0.44509499999999996,0.028661505561,0.002268,0.025460999999999998,0.00486,0.016496999999999998,0.033102,0.186921,0.00243,10.072334999999999,0.648599255473,0.051324,0.037882,0.5761729999999999,0.016496999999999998,0.37332099999999996,0.37332099999999996,0.7490859999999999,-0.014053,4.229953,0.05499,10.072334999999999,0.5761729999999999,0.10998,0.37332099999999996,0.37332099999999996,0.7490859999999999,-0.014053,0.05499,1.301444659918,0.102984,0.076012,0.22068,1.5030759999999999,-0.028197999999999997,8.487598,0.11034,-0.0019320000000000001,-0.001426,-0.014053,-0.014053,0.000529,114.125655,7.349022333289001,0.581532,0.429226,6.528389,1.24614,0.186921,4.229953,4.229953,8.487598,47.927929,0.62307,1.48365,0.00558,0.08486999999999999,0.00243,0.05499,0.05499,0.11034,-0.00207,0.0081
16.798,1.058403012,0.146,0.083,0.944,0.17,0.035,0.685,0.685,0.955,0.024,4.795,0.132,17.779053795576,11.50663,11.50663,0.40315199999999995,17.779053795576,1.1202169358106724,0.15452683975200002,0.08784744999600001,0.999132443328,0.17992851204000002,0.03704410542000001,0.7250060632200002,0.7250060632200002,0.025401672288000002,5.07504244254,2.4525079999999995,0.15452683975200002,0.13782399999999997,0.024820000000000002,0.10001,0.019272,1.394234,0.006889000000000001,0.078352,0.014110000000000001,0.0029050000000000005,0.05685500000000001,0.05685500000000001,0.079265,15.857311999999997,0.999132443328,0.13782399999999997,0.078352,0.8911359999999999,0.16048,0.64664,0.64664,0.9015199999999999,0.022656,4.526479999999999,0.124608,0.17992851204000002,0.024820000000000002,0.014110000000000001,0.16048,0.028900000000000006,0.11645000000000001,0.16235,0.00408,0.81515,0.02244,0.58793,0.03704410542000001,0.00511,0.03304,0.005950000000000001,0.023975000000000003,0.033425,0.167825,0.004620000000000001,11.50663,0.7250060632200002,0.10001,0.05685500000000001,0.64664,0.023975000000000003,0.46922500000000006,0.46922500000000006,0.6541750000000001,0.016440000000000003,3.2845750000000002,0.09042000000000001,11.50663,0.64664,0.11645000000000001,0.46922500000000006,0.46922500000000006,0.6541750000000001,0.016440000000000003,0.09042000000000001,1.01077487646,0.13943,0.079265,0.16235,0.912025,0.02292,4.579225,0.12606,0.0035039999999999997,0.0019920000000000003,0.016440000000000003,0.016440000000000003,0.000576,80.54641,5.07504244254,0.70007,0.39798500000000003,4.526479999999999,0.81515,0.167825,3.2845750000000002,3.2845750000000002,4.579225,22.992024999999998,0.6329400000000001,2.217336,0.010956,0.124608,0.004620000000000001,0.09042000000000001,0.09042000000000001,0.12606,0.0031680000000000002,0.017424000000000002
16.799,1.064392779,0.039,0.075,0.944,0.237,0.026,0.768,0.768,0.978,-0.026,9.054,0.121,17.880734294421,12.901632,12.901632,-0.43677399999999994,17.880734294421,1.132931987987343,0.041511318381,0.079829458425,1.004786783376,0.252261088623,0.027674212254,0.8174536542720001,0.8174536542720001,-0.027674212254,9.637012221066001,0.655161,0.041511318381,0.036815999999999995,0.009243,0.029952,0.004719,1.259925,0.005625,0.07079999999999999,0.017775,0.00195,0.0576,0.0576,0.07335,15.858255999999999,1.004786783376,0.036815999999999995,0.07079999999999999,0.8911359999999999,0.22372799999999998,0.724992,0.724992,0.9232319999999999,-0.024543999999999996,8.546975999999999,0.11422399999999999,0.252261088623,0.009243,0.017775,0.22372799999999998,0.056169,0.18201599999999998,0.231786,-0.006161999999999999,2.145798,0.028676999999999998,0.43677399999999994,0.027674212254,0.001014,0.024543999999999996,0.006161999999999999,0.019968,0.025428,0.235404,0.003146,12.901632,0.8174536542720001,0.029952,0.0576,0.724992,0.019968,0.589824,0.589824,0.751104,-0.019968,6.9534720000000005,0.092928,12.901632,0.724992,0.18201599999999998,0.589824,0.589824,0.751104,-0.019968,0.092928,1.040976137862,0.038142,0.07335,0.231786,0.956484,-0.025428,8.854812,0.118338,-0.001014,-0.00195,-0.019968,-0.019968,0.000676,152.098146,9.637012221066001,0.35310600000000003,0.67905,8.546975999999999,2.145798,0.235404,6.9534720000000005,6.9534720000000005,8.854812,81.97491600000001,1.095534,2.032679,0.009075,0.11422399999999999,0.003146,0.092928,0.092928,0.118338,-0.003146,0.014641
18.927,1.051254503,0.166,0.079,0.95,0.23,0.023,0.775,0.775,1.031,0.043,9.611,0.122,19.897093978281,14.668425000000001,14.668425000000001,0.813861,19.897093978281,1.105136030077777,0.174508247498,0.083049105737,0.99869177785,0.24178853569,0.024178853569,0.814722239825,0.814722239825,0.045203943628999994,10.103607028333,3.1418820000000003,0.174508247498,0.1577,0.038180000000000006,0.12865000000000001,0.020252,1.495233,0.006241,0.07504999999999999,0.018170000000000002,0.001817,0.061225,0.061225,0.081449,17.980649999999997,0.99869177785,0.1577,0.07504999999999999,0.9025,0.2185,0.73625,0.73625,0.9794499999999998,0.04085,9.13045,0.11589999999999999,0.24178853569,0.038180000000000006,0.018170000000000002,0.2185,0.0529,0.17825000000000002,0.23712999999999998,0.00989,2.2105300000000003,0.02806,0.43532099999999996,0.024178853569,0.003818,0.021849999999999998,0.00529,0.017825,0.023712999999999998,0.221053,0.002806,14.668425000000001,0.814722239825,0.12865000000000001,0.061225,0.73625,0.017825,0.6006250000000001,0.6006250000000001,0.799025,0.033325,7.448525000000001,0.09455,14.668425000000001,0.73625,0.17825000000000002,0.6006250000000001,0.6006250000000001,0.799025,0.033325,0.09455,1.083843392593,0.171146,0.081449,0.23712999999999998,1.0629609999999998,0.04433299999999999,9.908941,0.12578199999999998,0.007137999999999999,0.003397,0.033325,0.033325,0.0018489999999999997,181.907397,10.103607028333,1.5954260000000002,0.7592690000000001,9.13045,2.2105300000000003,0.221053,7.448525000000001,7.448525000000001,9.908941,92.37132100000001,1.172542,2.309094,0.009638,0.11589999999999999,0.002806,0.09455,0.09455,0.12578199999999998,0.005246,0.014884
